,id_endereco,cidade,estado,uf,id_fornecedor,id_produto,nome,qtde,id_ordens,data_pagamento,valor_total,status_pagamento,id_usuario,hora_compra,dia_compra,mês_compra,cep
567,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f64207cb47ff9002108662c,Moça® pudim autêntico,1,60c8b3f69d03e0002179a86a,2021-06-15 14:08:00,99.33,PAID,60c757087e86fe00218e015f,14,15,6,1000001.0
568,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f64207cb47ff9002108662c,Moça® pudim autêntico,1,60c8df4c9d03e000217a24da,2021-06-15 17:16:00,311.67,PAID,6092b52a04aa8f00215c824e,17,15,6,1000001.0
569,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f64207cb47ff9002108662c,Moça® pudim autêntico,1,60dc77379a97310021f3878e,2021-06-30 13:57:00,252.82,PAID,5f61627c034e1b5dfe2f4ab3,13,30,6,1000001.0
570,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f64207cb47ff9002108662c,Moça® pudim autêntico,1,610d3505fe9be600211e646a,2021-06-08 13:22:00,340.77,PAID,5fb55a28aaf0990021aa1e6a,13,8,6,1000001.0
571,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,5f9a13c790f3060021d64e08,2020-10-29 01:01:00,116.88,PAID,5f9a123f90f3060021d645f5,1,29,10,1000001.0
572,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,5fa429f67f20ff00219f12f2,2020-05-11 16:40:00,112.09,PAID,5fa32b99d6424400219b523f,16,11,5,1000001.0
573,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,5fa5ed068caba90021e7eb51,2020-11-13 00:50:00,99.0,PAID,5fa5ebc38caba90021e7e3e1,0,13,11,1000001.0
574,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,5fa94aab345ef200210b923e,2020-09-11 13:59:00,113.32,PAID,5fa9499a345ef200210b91b1,13,11,9,1000001.0
575,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,5fb55aaaaaf0990021aa20d1,2020-02-12 17:09:00,330.92,PAID,5fb55a28aaf0990021aa1e6a,17,12,2,1000001.0
576,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,5fb723106c4d9e0021a50f6b,2020-11-20 02:20:00,113.09,PAID,5fb7210a6c4d9e0021a50bdf,2,20,11,1000001.0
577,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,5fb866362513e10021a176de,2020-11-21 01:02:00,110.77,PAID,5fb8657a2513e10021a16fc5,1,21,11,1000001.0
578,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,5fc0fcff9ce0e20021fb4b4e,2020-11-27 13:23:00,78.3,PAID,5f7cd978f266b40021dadcfc,13,27,11,1000001.0
579,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,5fc7bdc6a91cbc0021c12479,2020-02-12 17:09:00,330.92,PAID,5fb55a28aaf0990021aa1e6a,17,12,2,1000001.0
580,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,5fd2453ea6c0cc002171b41f,2020-10-12 16:00:00,110.64,PAID,5fb41312d0953900215b7fd3,16,12,10,1000001.0
581,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,5fd58ced1b5f5a0021e71e8c,2020-12-13 04:26:00,209.02,PAID,5fd58b691b5f5a0021e71dc8,4,13,12,1000001.0
582,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,5fd94f740eed7b0021cd252e,2020-12-16 00:12:00,118.38,REFUSED,5fd94ec80eed7b0021cd2476,0,16,12,1000001.0
583,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,5fd94f740eed7b0021cd252e,2020-12-16 00:13:00,118.38,PAID,5fd94ec80eed7b0021cd2476,0,16,12,1000001.0
584,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,5fda69696e10720021f35d60,2020-12-16 20:15:00,117.79,PAID,5fda690a6e10720021f35cb4,20,16,12,1000001.0
585,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,5fdb374f2014fe00214c9a8d,2020-12-17 11:09:00,97.91,PAID,5fd88abd587657002246a5b1,11,17,12,1000001.0
586,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,5fdcbb504243fa0021c69a06,2020-12-18 14:27:00,105.38,PAID,5fb17c9d367ace00219481f8,14,18,12,1000001.0
587,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,6005ddc652ef6700211541c4,2021-01-18 19:20:00,119.64,PAID,5ff8b1ddc2b41b0021f818ae,19,18,1,1000001.0
588,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,601b4d761f3f86002104aec6,2021-04-02 01:32:00,404.17,PAID,5fc83ed3a91cbc0021c2d4cb,1,2,4,1000001.0
589,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,6036585a328da90021fdd9e2,2021-02-24 13:54:00,122.26,PAID,603657ca328da90021fdd98c,13,24,2,1000001.0
590,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,6036d573328da90021fe68af,2021-02-25 16:33:00,98.21,PAID,6036d507328da90021fe6754,16,25,2,1000001.0
591,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,6039476efa056600218caa1c,2021-02-26 19:12:00,117.78,PAID,6039472efa056600218ca9e8,19,26,2,1000001.0
592,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,603c03c3162b7a0021fb80e2,2021-02-28 21:03:00,117.33,PAID,603c02a0162b7a0021fb7f9a,21,28,2,1000001.0
593,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,603c0906162b7a0021fb8467,2021-02-28 21:24:00,113.08,PAID,603c04c0162b7a0021fb8164,21,28,2,1000001.0
594,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,603c0c87162b7a0021fb86e1,2021-02-28 21:37:00,101.48,PAID,603bb73a162b7a0021fb3bcf,21,28,2,1000001.0
595,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,6042b069a410850021e2a1f5,2021-05-03 22:31:00,93.4,PAID,5f7b6a321516ce00214d5b1f,22,3,5,1000001.0
596,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,6043607be47cdf00215c56a2,2021-06-03 11:02:00,98.46,PAID,60435d97e47cdf00215c54f1,11,3,6,1000001.0
597,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,604515905217f2002157ee85,2021-07-03 18:06:00,119.24,PAID,6045142e5217f2002157ecb3,18,3,7,1000001.0
598,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,604764b1f8e5850021de0538,2021-09-03 12:09:00,114.27,REFUNDED,60476452f8e5850021de04ba,12,3,9,1000001.0
599,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,604766d4f8e5850021de09d0,2021-09-03 12:16:00,114.18,PAID,60476452f8e5850021de04ba,12,3,9,1000001.0
600,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,60483389ee7b9c002173e05f,2021-10-03 02:53:00,120.94,PAID,602448989f8c3b0021e76340,2,3,10,1000001.0
601,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,6048c3f8ee7b9c0021742b24,2021-10-03 13:06:00,211.92,PAID,6048bf90ee7b9c002174259e,13,3,10,1000001.0
602,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,6049a84c2d8b6b0021502503,2021-11-03 05:23:00,122.76,PAID,6049a7b02d8b6b00215024bf,5,3,11,1000001.0
603,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,6050b395aa7c80002108c7d9,2021-03-16 13:36:00,120.7,PAID,603b014f162b7a0021fad767,13,16,3,1000001.0
604,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,60573f975bebd80021e190af,2021-03-21 12:49:00,111.4,PAID,60573ed95bebd80021e1902b,12,21,3,1000001.0
605,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,605a82926fa4b800216e2044,2021-03-24 00:10:00,102.47,REFUSED,604e5c964f648e0021695b23,0,24,3,1000001.0
606,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,605a82926fa4b800216e2044,2021-03-24 00:11:00,102.47,REFUSED,604e5c964f648e0021695b23,0,24,3,1000001.0
607,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,605a82926fa4b800216e2044,2021-03-24 00:11:00,102.47,PAID,604e5c964f648e0021695b23,0,24,3,1000001.0
608,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,605b935cb6a12e002143bc98,2021-03-24 19:34:00,111.65,PAID,6053cf2c6653bc00214fbdf4,19,24,3,1000001.0
609,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,605bc9461bd5a2002170d0f4,2021-03-24 23:22:00,108.68,PAID,60540af2e5b3670021f83555,23,24,3,1000001.0
610,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,605c96791bd5a2002172485f,2021-03-25 14:02:00,189.98,PAID,604c21ff3fa7940021e99438,14,25,3,1000001.0
611,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,605d9f495bb89300214408ee,2021-03-26 08:55:00,208.09,PAID,605d9f045bb8930021440864,8,26,3,1000001.0
612,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,6060cd9cb5a7e600219c1b64,2021-03-28 18:44:00,101.89,PAID,60566b3d00387d0021932ca1,18,28,3,1000001.0
613,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,2,606643b4105ba80022681fec,2021-01-04 22:07:00,193.0,PAID,5f7b6a321516ce00214d5b1f,22,4,1,1000001.0
614,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,60876ae5e072cc00214e5d82,2021-04-27 22:55:00,99.0,PAID,60876a6ee072cc00214e5c22,22,27,4,1000001.0
615,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,6088a46f2aeb8a0021a519e5,2021-04-27 23:59:00,108.5,PAID,6080bee1061b76002111b4c3,23,27,4,1000001.0
616,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,608da0ccc034ce00216bbb49,2021-01-05 18:52:00,120.84,PAID,608da059c034ce00216bbac0,18,5,1,1000001.0
617,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,2,6090a96fe220cf0021db0486,2021-04-05 02:24:00,217.01,PAID,5fd2e618a6c0cc00217319e7,2,5,4,1000001.0
618,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,6093311d04aa8f00215e59db,2021-06-05 00:02:00,84.0,PAID,60932ea404aa8f00215e5426,0,5,6,1000001.0
619,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,609bdd4e1db4af002151de6c,2021-12-05 13:59:00,416.17,PAID,609bdc8f1db4af002151d7d5,13,5,12,1000001.0
620,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,60ad2a7ea5746d00215d1671,2021-05-25 16:58:00,112.89,PAID,60ad2843a5746d00215d111a,16,25,5,1000001.0
621,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,60ad2fd0a5746d00215d3a65,2021-05-25 17:24:00,89.24,PAID,5fe4fff91dd7670021151f7b,17,25,5,1000001.0
622,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,60ad334ba5746d00215d415d,2021-05-25 17:30:00,69.0,PAID,5f7b6a321516ce00214d5b1f,17,25,5,1000001.0
623,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,60bb785d933c82002144c5c8,2021-05-06 13:18:00,287.51,PAID,5f7b6a321516ce00214d5b1f,13,6,5,1000001.0
624,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,60c22a64af7bb300218125f3,2021-10-06 15:10:00,112.64,PAID,609c437b1db4af002153332e,15,6,10,1000001.0
625,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,60e5d321167c480021e00824,2021-07-07 16:17:00,116.78,REFUSED,5f590e965e6f42002162d15c,16,7,7,1000001.0
626,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,60e5dd2b167c480021e023b0,2021-07-07 17:01:00,116.78,PAID,5fdbb4882014fe00214d622e,17,7,7,1000001.0
627,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,60f9d7ae987a0800213118c0,2021-07-22 20:45:00,84.15,PAID,60f9d741987a08002131151a,20,22,7,1000001.0
628,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f6420ecb47ff90021086646,Moça® pudim pureza do leite,1,610d3505fe9be600211e646a,2021-06-08 13:22:00,340.77,PAID,5fb55a28aaf0990021aa1e6a,13,8,6,1000001.0
629,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,5fa326d0d6424400219b45bf,2020-04-11 22:19:00,113.31,PAID,5fa325ddd6424400219b4489,22,11,4,1000001.0
630,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,5fac8f9a4d36ff0021e56622,2020-12-11 01:32:00,99.0,PAID,5fac8f0a4d36ff0021e56478,1,11,12,1000001.0
631,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,5fbe760a5da74a0021ea66a9,2020-11-25 15:23:00,108.0,PAID,5fbe75a35da74a0021ea6570,15,25,11,1000001.0
632,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,5fc0ef069ce0e20021fae20a,2020-11-27 12:24:00,294.75,PAID,5f7b6a321516ce00214d5b1f,12,27,11,1000001.0
633,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,5fc7bdc6a91cbc0021c12479,2020-02-12 17:09:00,330.92,PAID,5fb55a28aaf0990021aa1e6a,17,12,2,1000001.0
634,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,5fc8f3cdf5dfd7002176319d,2020-03-12 14:20:00,109.54,PAID,5fc8f381f5dfd70021763067,14,12,3,1000001.0
635,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,5fcc0bbe1e28f6002127eaf4,2020-05-12 22:41:00,203.83,PAID,5fcc0b591e28f6002127ea68,22,12,5,1000001.0
636,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,5fd58ced1b5f5a0021e71e8c,2020-12-13 04:26:00,209.02,PAID,5fd58b691b5f5a0021e71dc8,4,13,12,1000001.0
637,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,5fd83b1d5876570022466c85,2020-12-15 14:02:00,211.43,PAID,5fd83a7a5876570022466bfb,14,15,12,1000001.0
638,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,5fdd736b28ad5a0021d578e0,2020-12-19 03:34:00,206.82,PAID,5fb55a28aaf0990021aa1e6a,3,19,12,1000001.0
639,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,603abea002a1eb00211df67d,2021-02-27 21:54:00,114.69,PAID,603abd8902a1eb00211df4d0,21,27,2,1000001.0
640,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,6049f9f02d8b6b0021503e7b,2021-11-03 11:11:00,94.93,PAID,6043ebd0e47cdf00215cf00f,11,3,11,1000001.0
641,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,604bd5293fa7940021e91038,2021-12-03 20:57:00,112.65,PAID,6046741c1f2c9e00210fda29,20,3,12,1000001.0
642,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,60664471105ba8002268223e,2021-01-04 22:09:00,94.0,PAID,5f7b6a321516ce00214d5b1f,22,4,1,1000001.0
643,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,6092b57f04aa8f00215c82b9,2021-05-05 15:19:00,153.9,PAID,6092b52a04aa8f00215c824e,15,5,5,1000001.0
644,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,60abee36898cd10021d277a8,2021-05-24 18:24:00,114.72,PAID,60a871fa8f8ac5002193a194,18,24,5,1000001.0
645,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,60b11585b847520021439bef,2021-05-28 16:24:00,69.04,PAID,5fe4fff91dd7670021151f7b,16,28,5,1000001.0
646,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,60c8df4c9d03e000217a24da,2021-06-15 17:16:00,311.67,PAID,6092b52a04aa8f00215c824e,17,15,6,1000001.0
647,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,60cb1ffa66ab960021b2bdb0,2021-06-17 10:16:00,106.76,PAID,60ab98f57bc0a200215f0d80,10,17,6,1000001.0
648,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,60cbed4f66ab960021b433d5,2021-06-18 01:01:00,217.1,REFUSED,60cbebb366ab960021b431ad,1,18,6,1000001.0
649,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,60cbed4f66ab960021b433d5,2021-06-18 01:01:00,217.1,REFUSED,60cbebb366ab960021b431ad,1,18,6,1000001.0
650,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,60cbed4f66ab960021b433d5,2021-06-18 01:12:00,217.1,REFUSED,60cbebb366ab960021b431ad,1,18,6,1000001.0
651,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,60dc77379a97310021f3878e,2021-06-30 13:57:00,252.82,PAID,5f61627c034e1b5dfe2f4ab3,13,30,6,1000001.0
652,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642108b47ff90021086662,Moça® brigadeirão,1,610d3505fe9be600211e646a,2021-06-08 13:22:00,340.77,PAID,5fb55a28aaf0990021aa1e6a,13,8,6,1000001.0
653,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642152b47ff9002108669a,Moça® beijinho,1,609bdd4e1db4af002151de6c,2021-12-05 13:59:00,416.17,PAID,609bdc8f1db4af002151d7d5,13,5,12,1000001.0
654,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642152b47ff9002108669a,Moça® beijinho,1,60c8e6219d03e000217a3b9b,2021-06-15 20:27:00,139.99,PAID,60c8ddfe9d03e000217a20ef,20,15,6,1000001.0
655,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642152b47ff9002108669a,Moça® beijinho,2,60f07d7c8ef4ff0021bf4d2f,2021-07-15 18:32:00,507.96,REFUSED,5f61627c034e1b5dfe2f4ab3,18,15,7,1000001.0
656,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642152b47ff9002108669a,Moça® beijinho,2,60f080818ef4ff0021bf6106,2021-07-15 18:41:00,507.96,PAID,606c4e728b5ec90021f80f3e,18,15,7,1000001.0
657,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642152b47ff9002108669a,Moça® beijinho,1,610d81e419224c00212b9e72,2021-06-08 19:08:00,171.6,PAID,60392580fa056600218c78ce,19,8,6,1000001.0
658,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642152b47ff9002108669a,Moça® beijinho,1,612e9bd53a630800226a8201,2021-08-31 21:20:00,116.45,PAID,5fdccae24243fa0021c6cc57,21,31,8,1000001.0
659,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f64216bb47ff900210866ba,Moça® morango,1,5fc83f7ba91cbc0021c2d596,2020-03-12 01:36:00,259.51,PAID,5fc83ed3a91cbc0021c2d4cb,1,12,3,1000001.0
660,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f64216bb47ff900210866ba,Moça® morango,1,601b4d761f3f86002104aec6,2021-04-02 01:32:00,404.17,PAID,5fc83ed3a91cbc0021c2d4cb,1,2,4,1000001.0
661,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f64216bb47ff900210866ba,Moça® morango,1,60451f945217f2002157fc19,2021-09-03 12:32:00,279.42,PAID,5fbc2ca87aaa5b0021ec8322,12,3,9,1000001.0
662,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f64216bb47ff900210866ba,Moça® morango,1,605a39c96fa4b800216d2a6e,2021-03-23 19:04:00,204.51,PAID,603a7e3102a1eb00211dbaa3,19,23,3,1000001.0
663,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f64216bb47ff900210866ba,Moça® morango,2,609bdd4e1db4af002151de6c,2021-12-05 13:59:00,416.17,PAID,609bdc8f1db4af002151d7d5,13,5,12,1000001.0
664,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f64216bb47ff900210866ba,Moça® morango,1,60ad1ba2a5746d00215cf7b5,2021-05-25 15:54:00,245.96,PAID,5fbc2ca87aaa5b0021ec8322,15,25,5,1000001.0
665,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642189b47ff900210866dc,Moça® churros,1,5f8ce08248de890021a68680,2020-10-19 00:42:00,39.9,REFUNDED,5f8cdfbf48de890021a6856e,0,19,10,1000001.0
666,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642189b47ff900210866dc,Moça® churros,2,5fc101779ce0e20021fb6fa6,2020-11-27 13:55:00,201.36,PAID,5fc0fb0d9ce0e20021fb465f,13,27,11,1000001.0
667,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642189b47ff900210866dc,Moça® churros,1,60379ae1bbcec50021410c9e,2021-02-25 12:46:00,74.19,PAID,5fd94ec80eed7b0021cd2476,12,25,2,1000001.0
668,5f584189fc58110021464423,São Paulo,São Paulo,SP,5f584189fc58110021464422,5f642189b47ff900210866dc,Moça® churros,1,6037b18abbcec5002141256f,2021-02-25 16:55:00,207.74,PAID,6037b0babbcec500214124d5,16,25,2,1000001.0
